0.1105	-400	22.6159
0.1115	-400	28.7316
0.1125	-400	34.5824
0.1135	-399.988	50.6896
0.1145	-399.81	44.1794
0.1155	-399.672	168.898
0.1165	-399.986	53.1305
0.1175	-399.945	199.133
0.1185	-262.647	17134.6
0.1195	732.334	3317.8
0.1205	1616.16	3574.56
0.1215	4138.7	658.167
0.1225	6206.27	656.781
0.1235	10323.6	665.634
0.1245	14398.8	665.425
0.1255	18552.9	668.321
0.1265	21956	743.01
0.1275	28889.1	680.3
0.1285	33955.9	757.072
0.1295	40871.3	719.789
0.1305	47911.9	661.604
0.1315	54286.3	942.411
0.1325	60850.4	802.381
0.1335	65661.9	633.141
0.1345	68174.1	633.535
0.1355	70710.1	633.974
0.1365	68098.6	688.616
0.1375	64687.5	526.572
0.1385	59950.4	700.138
0.1395	52552.8	748.882
0.1405	47325	675.146
0.1415	40582.5	664.745
0.1425	34105.7	657.23
0.1435	27661.6	642.112
0.1445	22754.3	640.616
0.1455	19690.1	669.585
0.1465	14469.5	710.909
0.1475	11642.4	717.94
0.1485	7851.61	601.844
0.1495	7699.14	1284.74
0.1505	3971.74	597.927
0.1515	3429.95	3547.39
0.1525	2050.14	3453.95
0.1535	755.341	230.386
0.1545	604.125	202.398
0.1555	135.611	205.677
0.1565	-400	130.49
0.1575	-400	86.2179
0.1585	-400	112.066
0.1595	-400	9.26646
