0.1105	302425	22.6159
0.1115	300880	28.7316
0.1125	301144	34.5824
0.1135	300938	50.6896
0.1145	301608	44.1794
0.1155	300651	168.898
0.1165	300928	53.1305
0.1175	302372	199.133
0.1185	302874	17134.6
0.1195	302898	3317.8
0.1205	303838	3574.56
0.1215	301617	658.167
0.1225	302289	656.781
0.1235	300202	665.634
0.1245	300516	665.425
0.1255	299958	668.321
0.1265	302420	743.01
0.1275	303357	680.3
0.1285	305474	757.072
0.1295	306474	719.789
0.1305	310552	661.604
0.1315	313229	942.411
0.1325	314420	802.381
0.1335	317641	633.141
0.1345	319639	633.535
0.1355	316556	633.974
0.1365	314778	688.616
0.1375	309210	526.572
0.1385	302132	700.138
0.1395	296886	748.882
0.1405	287958	675.146
0.1415	280685	664.745
0.1425	275064	657.23
0.1435	270126	642.112
0.1445	263921	640.616
0.1455	257372	669.585
0.1465	255550	710.909
0.1475	250800	717.94
0.1485	248100	601.844
0.1495	242378	1284.74
0.1505	241188	597.927
0.1515	237295	3547.39
0.1525	235007	3453.95
0.1535	232013	230.386
0.1545	229640	202.398
0.1555	226111	205.677
0.1565	224270	130.49
0.1575	220161	86.2179
0.1585	217337	112.066
0.1595	214945	9.26646
